time,vSI,vs
4.69899999999999984,1.00000365729307727,-6.21084173443981445e-4
4.70000000000000018,1.00000360845220904,-6.24829750453341861e-4
4.70100000000000051,1.00000355935875951,-6.28490899012274884e-4
4.70199999999999996,1.00000351001853049,-6.32067571914997827e-4
4.70300000000000029,1.00000346043732513,-6.3555973052936243e-4
4.70400000000000063,1.00000341062094988,-6.38967344275120832e-4
4.70500000000000007,1.00000336057521144,-6.42290390901490435e-4
4.70600000000000041,1.00000331030591805,-6.45528856574806558e-4
4.70699999999999985,1.00000325981887905,-6.48682735600844811e-4
4.70800000000000018,1.00000320911990248,-6.51752030456481104e-4
4.70900000000000052,1.00000315821479613,-6.5473675200082473e-4
4.70999999999999996,1.00000310710936691,-6.57636918955322499e-4
4.7110000000000003,1.00000305580941973,-6.60452558484919943e-4
4.71200000000000063,1.00000300432075551,-6.63183705313090833e-4
4.71300000000000008,1.00000295264917516,-6.65830402974644173e-4
4.71400000000000041,1.0000029008004736,-6.68392702375578346e-4
4.71499999999999986,1.0000028487804431,-6.70870662748586973e-4
4.71600000000000019,1.00000279659487035,-6.73264351071042487e-4
4.71700000000000053,1.00000274424953739,-6.7557384246522763e-4
4.71799999999999997,1.00000269175022138,-6.77799219801684862e-4
4.71900000000000031,1.00000263910269105,-6.79940573856922565e-4
4.72000000000000064,1.00000258631271022,-6.81998003103873778e-4
4.72100000000000009,1.00000253338603584,-6.83971613930497708e-4
4.72200000000000042,1.00000248032841554,-6.85861520429002476e-4
4.72299999999999986,1.0000024271455894,-6.87667844311533544e-4
4.7240000000000002,1.00000237384328838,-6.89390714948604454e-4
4.72500000000000053,1.00000232042723392,-6.91030269285258076e-4
4.72599999999999998,1.00000226690313854,-6.92586651940315561e-4
4.72700000000000031,1.00000221327670302,-6.94060015000520607e-4
4.72800000000000065,1.00000215955361749,-6.95450518182453778e-4
4.72900000000000009,1.00000210573956094,-6.96758328385784832e-4
4.73000000000000043,1.00000205184020019,-6.97983620043888414e-4
4.73099999999999987,1.00000199786119004,-6.99126575101604144e-4
4.73200000000000021,1.00000194380817198,-7.00187382691545238e-4
4.73300000000000054,1.00000188968677373,-7.0116623906104692e-4
4.73399999999999999,1.00000183550260968,-7.02063347802675064e-4
4.73500000000000032,1.0000017812612787,-7.02878919836166967e-4
4.73600000000000065,1.00000172696836631,-7.03613173149199582e-4
4.7370000000000001,1.00000167262944184,-7.04266332545531743e-4
4.73800000000000043,1.00000161825005796,-7.04838630184826363e-4
4.73899999999999988,1.00000156383575156,-7.05330305019938883e-4
4.74000000000000021,1.00000150939204335,-7.05741603216148545e-4
4.74100000000000055,1.0000014549244356,-7.06072777350763049e-4
4.74199999999999999,1.00000140043841212,-7.06324087506938797e-4
4.74300000000000033,1.00000134593944123,-7.064957998606248e-4
4.74400000000000066,1.0000012914329699,-7.06588187904055561e-4
4.74500000000000011,1.00000123692442666,-7.06601531399941364e-4
4.74600000000000044,1.00000118241922054,-7.06536116935450051e-4
4.74699999999999989,1.00000112792274076,-7.06392237856098447e-4
4.74800000000000022,1.00000107344035527,-7.06170193718639976e-4
4.74900000000000055,1.00000101897741134,-7.05870290725539931e-4
4.75,1.00000096453923493,-7.05492841542939664e-4
4.75100000000000033,1.00000091013113024,-7.0503816518419451e-4
4.75200000000000067,1.00000085575837883,-7.04506586896726564e-4
4.75300000000000011,1.00000080142623893,-7.03898438293480613e-4
4.75400000000000045,1.00000074713994702,-7.03214057118281208e-4
4.75499999999999989,1.00000069290471516,-7.02453787380104603e-4
4.75600000000000023,1.00000063872573097,-7.01617979181533681e-4
4.75700000000000056,1.00000058460815811,-7.00706988491854718e-4
4.75800000000000001,1.00000053055713534,-6.99721177409590969e-4
4.75900000000000034,1.0000004765777768,-6.98660914175763337e-4
4.75999999999999979,1.00000042267517042,-6.97526572462559631e-4
4.76100000000000012,1.00000036885437771,-6.96318532131350943e-4
